mission_created_date,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_rd1,mission_count_rd2,mission_count_rd3,mission_count_rd4,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
2024-10-08,1551,1401,1343,14,67,50,90,664,399,119,662.3410024650781,630.0,227.39574947274315,524.4444444444445,478.0,129.56379809876591,602.5116279069767,572.0,147.15773398328864,778.68,816.0,199.79191675340616,805.0345909090909,803.5065,122.29002451691832,898.6857142857143,766.0,421.8582680466601
2024-10-09,1456,1318,1271,11,49,58,83,641,370,98,647.0681818181819,618.0,213.2307304975936,456.55555555555554,411.0,151.98282066660622,698.939393939394,593.0,256.8569567135008,743.2380952380952,710.0,180.34131660878623,776.6131764705883,771.966,160.47036291603632,920.0285714285716,893.0,355.949474745263
2024-10-10,1579,1387,1314,8,62,89,80,634,424,115,645.9300937766411,611.0,216.050249076494,532.8571428571429,520.0,107.15165043281505,630.2972972972973,596.0,188.5961094309543,769.4375,727.5,183.47823440397505,833.3697,805.7829999999999,193.62569446203483,905.9402985074628,800.0,401.1258353380733
2024-10-11,1409,1285,1227,11,60,31,70,600,400,104,638.8725663716814,600.5,217.3326212188213,484.3333333333333,485.0,105.91742066345836,619.3888888888889,601.5,187.75809326711217,732.15,680.5,202.17118202677963,735.5688571428573,690.17,172.99578843841425,968.1363636363636,983.5,386.9458305209861
2024-10-12,1427,1259,1208,10,84,52,69,612,417,91,642.9511312217195,613.0,212.7300148166269,482.1111111111111,481.0,100.35118888738248,636.3333333333334,622.0,146.8607548013185,730.0909090909091,716.5,150.1953994257414,830.2002083333333,755.5405000000001,280.0478949827316,890.7317073170732,783.0,409.6723095591307
2024-10-13,1465,1252,1206,19,51,133,86,600,386,99,630.6765498652292,604.0,199.28220914835788,506.6666666666667,482.0,98.66369043130209,697.53125,648.5,281.41886865861846,713.4285714285714,679.5,230.6148018085284,791.7327333333335,739.153,198.51117738824345,836.1401869158879,811.0,342.3197349218211
2024-10-14,1441,1296,1252,10,48,61,62,681,363,75,664.1611785095321,628.5,218.19480148951493,476.5,479.0,175.69454012168796,623.448275862069,604.0,159.2075433888771,800.8888888888889,725.5,224.2343545303306,805.0405,746.9035,181.6910660658177,839.5555555555555,716.0,351.5938744137226
2024-10-15,1349,1204,1159,23,55,57,74,580,358,80,681.4936954413191,643.0,243.6021340577612,525.1764705882352,534.0,108.48400532689004,672.9444444444445,656.0,181.14586773323148,779.9565217391304,753.0,199.3782331196092,829.423347826087,817.727,101.87819557580814,883.7857142857143,890.5,322.88059680157426
2024-10-16,1526,1374,1311,10,67,47,81,698,403,90,688.6242527754056,651.0,241.16273661359497,484.8,503.5,143.32077464361,667.7586206896551,657.0,177.86886324569363,679.0555555555555,680.5,132.06436586765614,756.1448125,749.827,114.3355825193066,827.4864864864865,741.0,270.41219786976467
2024-10-17,1470,1337,1285,13,58,36,71,655,420,109,695.6155821917808,642.5,252.5213021742132,500.875,481.5,174.59621784481556,652.0,678.0,128.4351518677582,734.9411764705883,743.0,156.77829512891574,839.69355,814.6310000000001,135.30931103935433,956.2222222222222,800.0,413.93527302757167
2024-10-18,1515,1371,1312,14,61,44,75,650,417,98,666.4463229078614,624.0,247.0692860300765,451.0,449.5,114.44455231925876,611.4722222222222,600.5,162.86286713693667,678.1428571428571,683.0,125.7800801853321,758.2456956521738,779.84,105.2268120513687,886.2666666666667,864.5,335.42304049059305
2024-10-19,1492,1367,1325,24,52,41,98,682,406,100,671.3440594059406,631.0,241.6579389912104,505.04545454545456,511.0,108.0213723441657,544.8846153846154,524.5,143.27186099805556,697.3571428571429,648.0,150.89405715109024,793.0424,759.15,175.97633304095996,874.9117647058823,782.5,412.7210054531342
2024-10-20,1313,1195,1128,11,65,32,75,570,377,99,619.0193610842207,591.0,200.90620669444496,484.8888888888889,483.0,121.38620642853584,631.9411764705883,620.5,154.07671075984837,741.9,664.5,181.10307071450285,702.6184000000001,679.61,77.12967706286744,849.4090909090909,788.0,312.0718261479633
2024-10-21,1493,1348,1280,12,66,40,92,660,387,99,630.3562925170068,595.0,209.92943031781417,457.22222222222223,439.0,158.84723618761657,619.2272727272727,612.0,131.36932912308518,801.5833333333334,748.5,252.93218143565105,869.8567407407405,786.673,310.4351981683372,875.5454545454545,740.0,371.4136079653224
2024-10-22,1422,1274,1214,10,67,37,61,613,387,98,647.2937443336356,625.0,205.2335459246597,516.6666666666666,492.5,84.41010997899876,629.3023255813954,606.0,116.36979948662858,743.1428571428571,736.0,161.35311763777162,752.7257727272728,751.4565,106.24419852035024,870.36,753.0,426.2642842181362
2024-10-23,1456,1330,1268,11,48,36,81,641,397,109,652.4673060156931,618.0,217.20310727864145,542.5555555555555,579.0,118.78984711572691,641.5333333333333,598.0,176.56877791198912,775.7,752.5,131.13556665567614,782.6400588235294,786.933,112.46429700935678,805.2666666666667,780.0,362.1861717245784
2024-10-24,1438,1299,1258,14,55,50,80,623,399,89,645.287944492628,628.0,209.6335228225604,514.9,544.5,130.40658640489664,647.5,611.5,200.55019019656595,768.6111111111111,736.0,210.20022356536185,805.2781538461538,828.434,115.21871684167044,929.0,780.5,428.9499471300319
2024-10-25,1361,1227,1175,9,53,50,74,591,358,104,647.7486085343228,614.0,215.4471648633236,410.6666666666667,399.5,142.59967274389751,666.0909090909091,610.0,224.14481418777623,738.4705882352941,734.0,209.9038820648212,814.6055294117646,749.297,213.0900747788708,851.3783783783783,816.0,330.48132838090623
2024-10-26,1474,1314,1226,17,76,50,101,606,415,110,644.6615384615385,603.0,207.3251476829608,511.625,485.5,123.80946382782427,607.4318181818181,576.5,190.60947507224031,737.421052631579,704.0,226.66355777021727,800.6150500000001,772.9865,144.34588377646205,753.7096774193549,654.0,372.5046034210751
2024-10-27,1409,1274,1218,7,63,43,74,635,399,100,632.1170117011701,606.0,197.9189860388981,493.2857142857143,507.0,101.0885985752338,653.3783783783783,598.0,206.45666095539968,699.1818181818181,674.0,248.45285772319565,746.7859523809524,737.107,163.44698079024775,881.59375,768.0,360.6254297811494
2024-10-28,1367,1244,1202,14,57,31,80,607,394,80,652.859375,619.0,215.31950433267104,469.7272727272728,459.0,82.00376931469786,637.7352941176471,621.0,147.4614091938159,723.32,681.0,223.7209422472559,828.3434090909091,797.51,146.45973605987905,777.8846153846154,710.0,220.80549393945373
2024-10-29,1450,1309,1252,11,55,45,72,627,404,96,657.729920564872,629.0,214.58656394042225,426.4285714285714,440.0,119.92616776286032,654.9310344827586,617.0,159.98659118690514,811.5,763.5,228.1909403617021,888.6792000000002,780.518,458.3158189083616,825.3823529411765,693.0,308.9209975211258
2024-10-30,1404,1277,1235,13,49,39,79,625,393,84,663.28,640.5,212.0201712380897,541.6363636363636,509.0,112.78676582584744,690.0357142857143,625.0,190.3730221594897,829.6842105263158,814.0,204.8853480558169,826.2939411764708,797.554,178.2455753207743,917.681818181818,797.0,401.28049640686106
2024-10-31,1540,1341,1280,13,116,45,88,618,418,119,674.0738488271069,639.0,237.72482945962648,449.4,452.0,111.18473116594942,657.6065573770492,633.0,219.00154327375,805.95,746.0,237.09790893437383,754.1485294117648,731.33,139.58728073642564,921.6764705882352,789.0,404.22651320150266
2024-11-01,1526,1377,1333,12,61,46,88,627,447,120,648.7176079734219,622.0,207.97102791285923,472.1111111111111,453.0,135.15680194171182,627.9444444444445,579.0,195.9354039975485,717.0625,735.0,142.33737796751302,794.9914375000002,770.875,162.16913658686468,849.5714285714286,745.0,340.6878237878643
2024-11-02,1531,1414,1354,16,57,29,111,660,450,125,656.5677896466722,626.0,219.79198946434005,545.0769230769231,540.0,101.82457262244507,622.2647058823529,584.5,192.6276528849674,696.0909090909091,649.0,222.36004888916383,754.6720588235295,789.036,118.50197408507093,854.2727272727273,759.0,401.6294408932291
2024-11-03,1382,1278,1235,16,34,38,86,638,398,97,629.0407440212578,601.0,200.36883571121697,456.8,486.5,123.48081272453268,621.7391304347826,619.0,121.10146661948936,736.5333333333333,723.0,102.82291758626764,703.4266666666666,673.5409999999999,104.418116631109,945.1785714285714,870.5,362.54573694316326
2024-11-04,1413,1271,1210,9,49,63,76,624,360,107,670.6106032906764,629.0,235.9134708029929,501.6,486.0,140.43076585990693,701.8620689655172,660.0,240.11302757212533,797.2,703.0,343.4287615877772,1062.1264666666666,750.673,874.676442860025,901.125,867.5,383.7694689773392
2024-11-05,1413,1284,1214,7,43,49,67,606,383,119,636.1481481481482,604.0,218.6856672721296,496.8333333333333,514.0,100.95229896672323,617.8,595.5,151.46170564159794,726.9333333333333,666.0,192.56296434697728,865.2938461538462,827.157,202.58113691878543,872.6363636363636,804.0,358.31941216791984
2024-11-06,1444,1313,1254,13,58,35,70,647,397,110,636.5306479859895,608.0,201.11632893121828,516.5555555555555,517.0,131.29938224446366,598.3103448275862,612.0,133.663784882677,766.5,722.5,176.78093788641354,827.4610769230768,726.036,300.02946138795033,752.448275862069,676.0,300.89540021728675
2024-11-07,1423,1297,1236,11,56,42,76,583,414,117,656.090113735783,630.0,216.03696438569315,510.6,490.0,149.70504333521967,668.9736842105264,626.0,186.9216466636894,692.1052631578947,696.0,204.5085965965034,815.5971052631581,789.147,187.29965080168395,962.7586206896552,901.0,396.57530857260656
2024-11-08,1413,1296,1224,14,49,40,84,638,360,121,622.6140035906643,588.0,203.79935259952515,506.7692307692308,543.0,137.58824674013997,626.4074074074074,595.0,184.35047292073017,747.3333333333334,703.0,221.09034618560483,789.7891874999998,746.767,138.9209842551843,871.5333333333333,759.5,377.7973123189236
2024-11-09,1369,1267,1208,7,41,29,71,649,372,110,638.5489130434783,615.0,199.26374308887088,475.57142857142856,465.0,74.8929394599543,680.0909090909091,651.0,200.24982232699068,695.0,675.0,217.62996117262887,706.7487,704.212,150.687093630071,823.28,692.0,370.8996405138906
2024-11-10,1427,1316,1250,14,43,35,87,659,414,104,643.4856646394439,620.0,205.63560323070985,492.9230769230769,494.0,119.75284376474568,629.5,576.0,171.3803096225345,726.1666666666666,682.0,169.3210148227504,785.2236666666666,777.967,152.5531488470543,890.4347826086956,752.0,432.6685510859488
2024-11-11,1457,1331,1266,13,40,56,88,655,367,109,666.822299651568,617.5,232.0035883232873,546.1111111111111,489.0,138.517548025913,643.4615384615385,634.5,136.38892352950978,794.7,743.0,134.14258583065012,873.3657272727272,932.047,145.69479018351402,965.195652173913,797.5,431.2579851532655
2024-11-12,1361,1251,1183,14,48,35,83,593,358,119,634.2307692307693,610.5,201.60706272763,449.0,437.0,119.8098493447012,675.7,631.0,222.05950584906523,726.08,692.0,193.44872705706808,851.1989565217393,820.877,220.558261242503,875.1481481481482,806.0,324.5896467024769
2024-11-13,1487,1353,1295,22,44,57,101,662,395,91,660.4132873166523,630.0,218.01236087695293,499.2142857142857,496.0,106.4187509297612,663.3703703703703,660.0,167.1123869063866,800.8333333333334,819.0,247.14215023796007,811.4031666666666,819.1185,180.52725039366484,926.4651162790698,762.0,450.2693558324526
2024-11-14,1513,1368,1307,15,43,60,83,684,390,101,670.6096528365791,628.0,221.1867166030976,459.75,456.5,83.44854157448823,567.9629629629629,523.0,138.0611574298984,708.6470588235294,653.0,217.2265353198334,764.9034666666666,673.603,173.52398018341802,1132.3589743589744,1130.0,450.5043657233107
2024-11-15,1518,1377,1322,15,53,41,95,662,426,100,653.6934548467274,616.0,217.6566410997765,490.09090909090907,546.0,117.9605481044019,602.7407407407408,612.0,116.94528391602384,677.6666666666666,661.0,145.16427476024074,778.6136000000001,725.2,173.36663382381283,895.6875,765.5,417.2452235950739
2024-11-16,1387,1281,1219,14,58,35,74,644,372,124,628.9164420485175,602.0,191.9665298621861,466.7692307692308,492.0,129.90070172132368,611.2941176470588,595.5,128.0441518103589,725.7647058823529,682.0,181.21621388957053,785.2164375,761.1215,133.65293398748304,905.4583333333334,815.0,395.92972358045154
2024-11-17,1367,1236,1167,15,51,48,65,649,348,108,617.8589861751152,595.0,195.96040205676263,458.2857142857143,438.5,99.4743326549259,607.6969696969697,602.0,126.45416285370088,616.0526315789474,597.0,76.69019471165971,714.3820588235294,696.736,137.1053351981929,871.972972972973,782.0,382.80300173606025
2024-11-18,1438,1312,1264,12,49,47,78,626,423,91,630.9948586118252,601.0,196.0663808574318,498.875,452.5,143.41492002478086,653.0,639.5,168.3035559829968,776.9,656.5,321.1739813804809,832.635,784.563,253.0961201740217,863.0238095238095,772.5,379.0057267149066
2024-11-19,1563,1405,1336,17,52,75,72,715,381,128,697.2266666666667,654.5,243.82226389154152,568.0,521.0,344.9618336376746,646.6388888888889,631.0,159.9360859446722,660.875,683.0,148.2246568997327,767.0338095238095,762.066,110.11228102242684,853.2352941176471,720.0,427.5544217165948
2024-11-20,1499,1370,1311,22,58,37,77,657,444,111,681.8367854183928,640.0,235.2006532780628,532.6666666666666,547.0,119.9593068257634,597.0,594.0,103.35984298970828,664.7619047619048,664.0,124.04108382383023,819.0322105263157,752.547,205.8187901373921,908.7931034482758,829.0,388.84190501230194
2024-11-21,1458,1342,1280,13,41,29,101,612,423,102,672.1910499139415,624.0,238.8679618024169,522.7,487.0,141.71179673313486,650.44,639.0,140.7006515028745,769.6,761.5,152.79411672333185,797.4159999999999,750.49,140.87007419762523,1056.8260869565215,860.0,502.541690009524
2024-11-22,1478,1358,1292,21,48,31,71,682,405,113,664.5505136986301,624.5,225.71824050286327,549.2142857142857,574.5,145.58485686859933,620.3793103448276,593.0,173.82820209150333,768.9090909090909,729.5,181.66659915007284,776.8465,738.2345,129.59105625766074,976.3636363636364,782.5,474.8317542089985
2024-11-23,1377,1256,1202,5,55,40,64,617,406,97,636.7327898550725,601.5,201.06973701041883,527.6666666666666,496.0,102.2464343306569,605.0263157894736,604.0,135.3287262691381,770.9473684210526,743.0,235.15278099430745,762.585,740.275,125.09822708999047,795.2647058823529,707.5,362.0977859575579
2024-11-24,1358,1251,1176,17,34,42,89,590,384,113,638.5069637883008,609.0,200.80425467806648,534.375,491.5,193.20382156330825,525.8181818181819,469.0,135.196730153343,618.6666666666666,607.0,155.11316913175114,667.3790714285714,660.5465,108.73176406712231,1049.428571428571,900.5,396.9155548374964
2024-11-25,1559,1442,1384,15,37,43,83,705,434,106,668.0767987065481,631.0,229.5363832095641,528.8,470.0,282.1338531816256,654.6153846153846,572.5,219.11258784890967,740.3,738.0,157.11782370665586,782.2164210526314,771.837,132.68553195654238,865.8918918918919,754.0,401.7423015776119
2024-11-26,1549,1397,1327,11,53,50,84,688,400,122,675.2930041152264,637.0,229.7644157180556,527.2857142857143,497.0,110.48033653960672,566.4857142857143,551.0,120.1641943901984,781.3,723.0,178.53559279520945,756.002,736.807,127.0971251122542,961.470588235294,866.5,426.7108335540249
2024-11-27,1475,1320,1257,14,67,50,82,619,417,103,656.2680776014109,624.0,225.3939857502073,613.5833333333334,612.5,163.79669123827276,614.7209302325581,597.0,179.473214022302,693.0,675.0,156.9051123632187,785.7164285714287,753.6865,136.15121433509378,847.35,670.0,374.261224417604
2024-11-28,1443,1295,1236,11,43,59,67,635,400,101,662.6185383244207,627.0,210.39332931224945,525.875,522.5,104.98766934400302,576.8518518518518,523.0,133.51079002886266,783.6842105263158,756.0,125.95195408107848,797.3204117647058,749.784,128.85656708141556,833.7560975609756,759.0,285.5332537978549
2024-11-29,1603,1455,1388,13,51,59,93,704,448,125,676.7746135069162,634.0,236.82871627691725,499.6363636363636,538.0,98.30083695195351,613.2142857142857,579.5,135.12582809363064,816.5833333333334,766.5,195.6446028032989,804.9953571428571,813.6115,120.52692885543952,882.1,784.0,326.5486809430426
2024-11-30,1526,1410,1351,20,50,29,113,640,447,122,646.0627009646303,612.0,212.8400475667343,530.4705882352941,527.0,108.67446666941758,589.0,585.0,110.68165417732324,716.6,726.0,145.8902718777761,760.815111111111,750.508,120.3035709072917,885.48,887.0,389.3738691797384
2024-12-01,1435,1304,1242,7,51,43,90,632,420,99,652.1917562724014,625.5,210.55545367193284,518.6,451.0,105.4670564678848,595.1666666666666,584.5,148.80491355748498,734.875,709.0,159.3707940621493,793.4549285714285,782.5585,198.6005742146259,888.9285714285714,806.0,390.0718764318556
2024-12-02,1444,1322,1254,18,44,44,88,627,389,115,668.1548791405551,637.0,227.6498525842672,514.7692307692307,486.0,118.09188078649736,612.6538461538462,597.0,153.97608705450136,695.5384615384615,688.0,191.9043231164145,858.781923076923,798.056,262.0241233978472,878.1935483870968,756.0,418.08072740041
2024-12-03,1473,1351,1299,18,46,33,87,670,396,94,688.5344234079174,649.0,239.27708940708908,538.3333333333334,517.0,128.8119707539785,630.7619047619048,606.0,150.3000015841333,727.7777777777778,746.5,104.3622399346766,793.8692941176472,771.42,198.028017837049,811.6,708.0,354.86065340261854
2024-12-04,1416,1282,1217,19,47,43,89,630,364,111,659.5666364460562,627.0,217.4686093546541,580.2352941176471,564.0,251.39399590378164,623.2916666666666,595.5,116.4938808494348,726.3157894736842,679.0,187.22952421250795,844.9407500000001,848.078,224.4452920904464,978.8928571428572,925.5,413.5187164276592
2024-12-05,1575,1428,1377,13,54,62,90,683,465,108,717.2321877619447,681.0,243.6514741229231,627.5714285714286,617.0,113.63077215680784,628.92,596.0,207.5933364376933,772.9166666666666,752.0,149.99359889723604,851.955227272727,828.6300000000001,112.56594114136443,839.3829787234042,801.0,344.3435186473133
2024-12-06,1475,1334,1273,10,42,61,81,651,392,120,711.1994727592268,668.0,248.47981027097305,531.25,534.5,109.10512623808548,694.0967741935484,688.0,177.1905480621939,794.7692307692307,841.0,161.77152296070415,836.2493333333333,797.6565,141.12418550490997,983.9130434782608,822.0,414.2209730237639
2024-12-07,1416,1314,1261,13,48,30,89,629,416,107,650.2605263157894,615.0,221.27795404063883,465.1111111111111,465.0,89.53413377651627,620.5217391304348,611.0,217.79887919513297,744.125,702.5,163.2682353266142,752.8480000000001,747.6514999999999,88.62026664520181,800.6,691.0,362.9788162587888
2024-12-08,1409,1279,1229,16,51,55,83,652,388,97,644.1547303271441,613.0,208.1686601810812,539.0833333333334,460.0,188.66442471095377,636.1612903225806,648.0,135.57460351511108,755.7083333333334,794.5,204.52563975903016,774.2680454545455,763.6205,149.76338140466694,966.2093023255812,809.0,429.676321041534
2024-12-09,1478,1360,1301,15,39,48,89,677,400,108,671.1109200343938,634.0,218.3481340697341,525.0833333333334,517.5,96.02978546768549,637.8148148148148,641.0,137.5933353252472,679.0625,670.5,161.42716365799984,736.9716428571429,731.113,107.58692753276097,974.7272727272727,927.0,381.54752920895
2024-12-10,1457,1321,1260,16,67,42,82,629,440,101,675.7071872227152,633.0,234.528110491728,542.2307692307693,513.0,131.57580441590432,614.0222222222222,598.0,174.1064837298361,816.9583333333334,767.0,289.1155146253854,816.513962962963,828.32,132.93172544942053,862.2222222222222,756.0,402.0652772616496
2024-12-11,1418,1296,1223,16,55,31,61,615,428,117,658.7686768676867,635.0,221.16313645788128,516.6153846153846,496.0,122.76233031182548,664.4347826086956,690.0,143.49717326546147,778.8095238095239,744.0,211.61536311138164,876.1425294117647,878.763,195.77093460442413,917.48,822.0,422.0391095621353
2024-12-12,1515,1386,1346,11,62,37,82,709,414,97,660.3433441558442,628.0,217.8965758389171,536.8,525.0,78.20613786653834,622.2307692307693,578.0,164.59898121004457,798.1304347826087,765.0,231.79346299273843,834.0306666666667,813.3,156.18322430764874,845.5416666666666,685.5,374.9846349509209
2024-12-13,1529,1396,1340,12,66,33,87,696,421,124,666.5431893687708,638.5,226.31412627675908,403.75,358.0,107.97585708984076,562.5833333333334,538.0,171.35199777900797,729.9666666666667,723.5,159.99514719652214,756.1333125000002,728.8815,237.56364933572144,936.1538461538462,752.0,482.6412077150224
2024-12-14,1502,1393,1335,10,45,28,103,689,430,109,657.5583543240974,623.0,222.3071569070132,472.0,466.0,89.01310764900488,693.3333333333334,620.5,266.19536249621774,704.1666666666666,714.0,140.5004710061186,793.1207222222222,744.48,224.77809017962727,751.1428571428571,636.0,374.3156803707648
2024-12-15,1397,1278,1230,20,45,48,95,632,381,107,638.3857142857142,608.5,215.7001099179451,483.9285714285714,472.0,140.8542423302102,622.2777777777778,603.0,131.44482428024833,664.2,648.0,208.1726510173201,807.6225263157896,766.243,150.13267003271488,823.0666666666667,810.0,306.5237723056823
2024-12-16,1621,1452,1394,16,50,72,75,764,422,111,686.8078175895765,652.5,240.32771812376257,593.1428571428571,511.0,169.09408482797238,682.9090909090909,634.0,280.3927339059854,747.1052631578947,711.0,144.7875434854049,805.2269411764706,770.883,121.25811480086114,894.6491228070175,742.0,396.3177157654877
2024-12-17,1444,1328,1280,13,45,30,85,640,431,102,691.6156521739131,641.0,261.0434409897666,452.5,404.5,119.50254031968169,576.2777777777778,537.0,139.44503684482137,671.7142857142857,652.0,100.51745242373704,736.605909090909,734.7,162.32484960378346,957.5238095238096,788.0,486.77085153567054
2024-12-18,1512,1369,1313,19,61,35,96,651,434,108,680.5830508474576,638.0,240.45951002932432,504.6428571428572,509.0,113.02797961489082,650.921052631579,612.0,222.0275587446416,777.4285714285714,750.0,203.95773371671183,820.5931111111109,775.48,176.68551671722835,886.0,827.0,349.6584047323902
2024-12-19,1588,1452,1400,20,57,47,85,720,441,109,723.5743243243244,674.0,264.15793173583,477.6923076923077,484.0,162.53019443341628,657.1785714285714,662.5,142.5892971858606,813.9545454545455,784.5,248.3170932253332,846.8106249999997,820.7535,200.7781194093344,1028.8,981.0,362.5515622557951
2024-12-20,1529,1391,1334,18,55,45,104,666,425,123,674.8892645815723,637.0,233.63989619597749,520.5,508.0,172.28319709130082,679.4848484848485,675.0,182.0928885919425,817.0952380952381,828.0,229.35189224462587,859.7079473684212,841.423,135.50958648887524,1014.2692307692308,855.0,429.7820431513916
2024-12-21,1458,1316,1247,17,64,46,79,635,426,117,637.2314566577301,615.0,209.500336333205,462.1428571428572,448.0,70.6506651314514,651.6388888888889,625.0,216.4899407465493,722.5172413793103,678.0,171.0775974082386,722.2063846153846,708.35,129.35288920316452,812.974358974359,705.0,300.2802627002671
2024-12-22,1411,1294,1236,15,42,50,88,659,377,111,649.5333333333333,610.0,223.0781993331793,512.4444444444445,480.0,147.46958255103922,625.6333333333333,622.0,246.53536968505583,668.875,657.5,152.7878158318479,732.2326315789473,699.444,189.2128788376293,946.8717948717948,844.0,383.00303554432486
2024-12-23,1509,1374,1303,24,40,51,87,660,414,131,686.4829694323145,647.0,236.16002915141485,539.125,536.5,151.79629991098815,647.75,552.0,245.37873519156165,777.75,755.5,253.59796641816467,934.415,943.4915,167.5626119011722,879.8974358974359,805.0,420.3092091651596
2024-12-24,1279,1144,1093,5,66,35,59,578,365,84,624.172,599.0,186.93260875571227,522.0,535.0,92.95160030897804,611.8333333333334,575.0,171.44386836512996,711.5833333333334,677.5,188.930609913584,742.1161666666666,704.6034999999999,135.8702680608511,927.1,809.5,450.5091640539089
2024-12-25,1291,1162,1100,13,61,29,76,575,361,97,631.0029469548134,605.5,193.86033095137665,512.3333333333334,544.0,135.37632732497954,615.5151515151515,562.0,263.6184649749664,737.0869565217391,691.0,205.32832090968097,720.3603999999999,704.3765000000001,113.55859829060196,913.095238095238,789.0,401.9066937439466
2024-12-26,1286,1152,1104,11,49,48,61,616,335,88,611.0763052208836,589.0,187.5625033532122,556.7777777777778,506.0,130.91197212036963,632.8076923076923,607.5,126.4227888414962,743.6842105263158,758.0,142.55722150599306,816.8379285714287,840.6020000000001,110.93760945578256,836.421052631579,761.5,307.3259236195211
2024-12-27,1485,1363,1300,20,46,46,85,720,394,109,631.891433418151,601.0,203.1618741710761,473.75,467.0,109.71812369279138,654.08,587.0,293.6668917895467,688.9166666666666,667.5,166.83876720482036,715.4155,678.8815,98.03170082126032,881.5588235294117,779.5,368.2207170094285
2024-12-28,1389,1274,1205,16,48,31,82,632,408,117,621.3575920934411,598.0,185.67828136638693,483.4285714285714,476.0,126.53106294546762,597.4814814814815,559.0,148.07492136139174,676.5454545454545,666.0,124.26613668764604,815.6630833333334,732.0815,224.175366130852,738.3846153846154,643.0,260.6551863168008
2024-12-29,1305,1174,1100,13,64,37,77,578,371,96,606.9641472868217,578.5,185.83039750719337,501.6666666666667,529.0,120.01874853538509,596.35,553.0,161.99692146489255,719.85,729.5,239.12456014211065,765.6463999999999,772.2135000000001,136.1151308099527,853.9677419354839,800.0,344.3403823613071
2024-12-30,1484,1329,1257,20,64,50,103,655,386,126,636.9075850043592,607.0,212.7921094716912,447.4,451.0,109.24337181593346,649.0277777777778,622.5,189.3082876626847,815.8333333333334,759.5,331.5981355939924,838.0196428571428,824.3285000000001,183.7491883011301,892.6578947368421,765.0,409.6622390105338
2024-12-31,1665,1223,1175,11,328,76,77,628,367,99,605.423464711274,568.0,195.8667876256048,515.875,480.5,119.5030633199716,566.171875,537.0,174.88023318479884,688.304347826087,606.0,251.48531148475283,658.3960408163265,605.8530000000001,159.02596507422916,885.765625,751.5,376.4536583629401
2025-01-01,2385,1602,1536,21,676,67,126,748,522,119,631.8208422555317,592.0,231.90437381356475,498.6666666666667,520.0,101.78455304266576,781.916890080429,666.0,388.84651733288695,753.4623655913979,726.0,243.33916030475123,763.7554130434781,738.495,198.81363493277107,855.1951219512196,782.0,348.87348849634554
2025-01-02,1566,1428,1360,10,59,34,63,733,438,123,646.9349206349207,619.0,209.3520141219376,463.1666666666667,428.5,125.14218579946038,611.8108108108108,587.0,172.43659669536476,780.2941176470588,700.0,279.2263339805816,747.1002307692307,735.684,113.5749913765892,951.0384615384615,829.0,421.410629269764
2025-01-03,1517,1393,1324,17,45,33,85,676,431,131,633.0853355426677,608.0,197.2572047301261,507.1538461538461,526.0,104.11679831952044,667.2307692307693,614.5,251.1430361674093,796.0,726.5,245.1674752268149,842.6915384615385,791.46,268.99015759088513,798.7391304347826,656.0,359.8549224581919
2025-01-04,1442,1317,1247,19,52,44,84,678,375,118,638.0122270742359,612.0,214.69327981057663,500.3529411764706,521.0,124.45227055806906,591.4333333333333,568.0,153.6134161106881,716.2142857142857,704.5,147.76341723352053,765.0723636363635,765.483,151.32853292308937,807.2857142857143,727.0,338.7770020867077
2025-01-05,1428,1310,1247,20,47,36,81,671,383,112,661.592,623.0,218.3686354950536,547.2352941176471,544.0,186.46699755310743,595.5925925925926,603.0,137.0466678682454,691.4444444444445,650.0,170.52004271439844,769.9829999999998,681.803,219.5536181093104,832.483870967742,745.0,341.7231697312648
2025-01-06,1585,1458,1398,11,39,39,90,757,409,122,669.8484126984127,639.0,221.12451081376187,563.5714285714286,497.0,170.33971658899472,695.7916666666666,613.0,294.28498154394293,711.1875,663.0,157.24809219828393,853.4460769230767,835.373,298.36922035135746,916.5142857142856,807.0,403.4634156043054
2025-01-07,1585,1459,1395,19,47,44,98,728,432,129,672.6858054226475,623.0,234.60245739257311,544.5384615384615,556.0,131.62738784451068,620.6896551724138,611.0,122.5503113734681,661.1052631578947,642.0,153.8458444666255,808.5970625,737.0295,188.5143021281476,855.6060606060606,804.0,287.49303680632204
2025-01-08,1577,1452,1397,17,32,52,80,751,440,120,660.4224473889321,623.0,230.85563059849545,476.0833333333333,474.0,110.98686108424424,581.5454545454545,621.0,168.7804229430391,729.5833333333334,755.0,158.75679417577598,742.409,742.6385,138.49610210158747,903.5428571428572,770.0,415.98970171480585
